Facility Code,Facility Name,Health Facility Type,Ownership Major Classification,Region Name,Region PSGC,Province Name,Province PSGC,City/Municipality Name,City/Municipality PSGC,Barangay Name,Barangay PSGC,Latitude,Longitude
DOH000000000001950,SAN FABIAN RURAL HEALTH UNIT I,Rural Health Unit,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN FABIAN,0105533000,POBLACION,0105533020,16.121006,120.402676
DOH000000000001941,SABLIG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,ANDA,0105505000,SABLIG,0105505016,16.264619,119.990265
DOH000000000001940,MONA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,CITY OF ALAMINOS,010550300,MONA,0105503018,16.2026997,119.9672012
DOH000000000001939,CAOAYAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SUAL,0105542000,CAOAYAN,0105542008,16.082038,120.052129
DOH000000000001934,NANCAMALIRAN EAST BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,CITY OF URDANETA,010554600,NANCAMALIRAN EAST,0105546025,15.9733821,120.5528926
DOH000000000001929,LOKEB NORTE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MALASIQUI,0105524000,LOQUEB NORTE,0105524042,15.942707,120.432373
DOH000000000001917,PANGASINAN PROVINCIAL HOSPITAL,Hospital,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,CITY OF SAN CARLOS,010553200,BOLINGIT,0105532018,15.9546509,120.3494263
DOH000000000001896,TANOLONG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,BAYAMBANG,010551100,TANOLONG,0105511066,15.804073,120.414586
DOH000000000001859,MANTACDANG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN QUINTIN,0105537000,MANTACDANG,0105537017,15.959092,120.753113
DOH000000000001852,BICAL SUR BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,BAYAMBANG,010551100,BICAL SUR,0105511017,15.803488,120.437147
DOH000000000001848,LUCAO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF DAGUPAN,0105518000,LUCAO,0105518017,16.021198,120.323911
DOH000000000001841,BASING BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BINMALEY,0105513000,BASING,0105513004,15.986184,120.269458
DOH000000000001824,LINGAYEN DISTRICT HOSPITAL,Hospital,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,LINGAYEN (CAPITAL),010552200,POBLACION,0105522028,16.0191174,120.2306824
DOH000000000001806,VIRGEN MILAGROSA MEDICAL CENTER,Hospital,Private,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,CITY OF SAN CARLOS,010553200,SAN PEDRO-TALOY,0105532079,15.9207172,120.3413849
DOH000000000001781,URDANETA CITY HEALTH OFFICE I,Rural Health Unit,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF URDANETA,0105546000,POBLACION,0105546032,15.9763305,120.5666507
DOH000000000001739,SAN MANUEL RURAL HEALTH UNIT - DR. LAUREANO S. PEREZ MEMORIAL CLINIC,Rural Health Unit,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN MANUEL,0105535000,GUISET SUR (POB.),0105535008,16.0640165,120.6704965
DOH000000000001735,SISON RURAL HEALTH UNIT,Rural Health Unit,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SISON,0105541000,POBLACION CENTRAL,0105541024,16.172861,120.510016
DOH000000000001727,SAN CARLOS CITY HEALTH OFFICE,Rural Health Unit,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF SAN CARLOS,0105532000,PALARIS (POB.),0105532061,15.9253176,120.3449821
DOH000000000001723,MANAOAG RURAL HEALTH UNIT,Rural Health Unit,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANAOAG,0105525000,POBLACION,0105525039,16.042903,120.487839
DOH000000000001718,CALASIAO RURAL HEALTH UNIT II,Rural Health Unit,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CALASIAO,0105517000,BUENLAG,0105517005,16.008411,120.359429
DOH000000000001713,BOLINAO RURAL HEALTH UNIT I,Rural Health Unit,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BOLINAO,0105514000,GERMINAL (POB.),0105514011,16.384742,119.893317
DOH000000000001710,ASINGAN RURAL HEALTH UNIT I,Rural Health Unit,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,ASINGAN,010550600,POBLACION EAST,0105506016,16.0034487,120.6702767
DOH000000000001694,POZORRUBIO RURAL HEALTH UNIT,Rural Health Unit,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,POZORRUBIO,010553000,POBLACION I,0105530026,16.1107502,120.5454636
DOH000000000001525,SAN VICENTE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,CITY OF ALAMINOS,010550300,SAN VICENTE,0105503031,16.1303997,119.9993973
DOH000000000001370,TULIAO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SANTA BARBARA,0105538000,TULIAO,0105538027,16.011978,120.394766
DOH000000000001369,TUGUI NORTE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BANI,0105508000,TUGUI NORTE,0105508026,16.213994,119.874413
DOH000000000001363,TELBANG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,CITY OF ALAMINOS,010550300,TELBANG,0105503036,16.1744003,120.0615997
DOH000000000001349,SUMABNIT BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BINALONAN,0105512000,SUMABNIT,0105512024,16.0303402,120.5822601
DOH000000000001342,SANTA MARIA NORTE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BINALONAN,0105512000,SANTA MARIA NORTE,0105512021,16.0618382,120.5889282
DOH000000000001336,SOBOL BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN FABIAN,0105533000,SOBOL,0105533023,,
DOH000000000001323,SESELANGEN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SUAL,0105542000,SESELANGEN,0105542016,16.103129,120.013854
DOH000000000001320,SAPANG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,BAYAMBANG,010551100,SAPANG,0105511061,15.833416,120.440793
DOH000000000001315,SANTA ROSA BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BINMALEY,0105513000,SANTA ROSA,0105513032,16.002362,120.311266
DOH000000000001309,SAN JUAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN MANUEL,0105535000,SAN JUAN,0105535014,16.0423357,120.6685293
DOH000000000001303,SAN JOSE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,CITY OF URDANETA,010554600,SAN JOSE,0105546033,15.9825532,120.5059887
DOH000000000001302,SAN JOSE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN JACINTO,0105534000,SAN JOSE,0105534015,16.081297,120.444126
DOH000000000001290,SAN FELIPE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN NICOLAS,0105536000,SAN FELIPE EAST,0105536024,16.122854,120.737756
DOH000000000001284,SAN ANTONIO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,SANTO TOMAS,010554000,SAN ANTONIO,0105540006,15.861674,120.56343
DOH000000000001276,SALAAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGALDAN,0105526000,SALAAN,0105526027,16.084561,120.403004
DOH000000000001274,SAGUNTO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SISON,0105541000,SAGUNTO,0105541027,16.1980839,120.5186462
DOH000000000001273,SAGUD-BAHLEY BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN FABIAN,0105533000,SAGUD-BAHLEY,0105533022,16.121808,120.396957
DOH000000000001270,QUETEGAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGATAREM,0105527000,QUETEGAN,0105527069,15.8260176,120.2772821
DOH000000000001267,PRIMICIAS BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MAPANDAN,0105528000,PRIMICIAS,0105528015,15.997574,120.479549
DOH000000000001266,POTOL BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,INFANTA,0105520000,POTOL,0105520013,15.809115,119.956324
DOH000000000001263,POPONTO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,BAUTISTA,010551000,POPONTO,0105510015,15.777724,120.549501
DOH000000000001256,PARAYAO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BINMALEY,0105513000,PARAYAO,0105513024,15.968427,120.310724
DOH000000000001255,PAPAGUEYAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BINMALEY,0105513000,PAPAGUEYAN,0105513023,15.978604,120.314071
DOH000000000001253,PAO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANAOAG,0105525000,PAO,0105525037,16.053991,120.510581
DOH000000000001251,PANGAPISAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,CITY OF ALAMINOS,010550300,PANGAPISAN,0105503020,16.2182999,119.9558029
DOH000000000001248,PALDIT BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SISON,0105541000,PALDIT,0105541021,16.1571236,120.5267792
DOH000000000012477,SIOASIO WEST BHS,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SUAL,0105542000,SIOASIO WEST,0105542019,,
DOH000000000001241,NIBALIW CENTER BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN FABIAN,0105533000,NIBALIW CENTRAL,0105533016,16.123711,120.398344
DOH000000000001234,NAVALUAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGALDAN,0105526000,NAVALUAN,0105526021,16.066488,120.419237
DOH000000000001229,NANTANGALAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,POZORRUBIO,0105530000,NANTANGALAN,0105530023,16.0856075,120.5001144
DOH000000000001228,NANGAPUGAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN QUINTIN,0105537000,NANGAPUGAN,0105537018,15.976316,120.844397
DOH000000000001224,NALSIAN CENTRO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CALASIAO,0105517000,NALSIAN,0105517017,16.011676,120.349614
DOH000000000001222,NAGSAING BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CALASIAO,0105517000,NAGSAING,0105517016,15.975116,120.336512
DOH000000000012187,CALOMBOYAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN QUINTIN,0105537000,CALOMBOYAN,0105537009,15.979005,120.813412
DOH000000000001215,MATIC-MATIC BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SANTA BARBARA,0105538000,MATICMATIC,0105538015,15.986986,120.458166
DOH000000000001211,MAPOLOPOLO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,BASISTA,0105509000,MAPOLOPOLO,0105509006,15.875729,120.374916
DOH000000000001209,MANINGDING BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SANTA BARBARA,0105538000,MANINGDING,0105538013,15.997967,120.416312
DOH000000000001203,MALUED BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CITY OF DAGUPAN,0105518000,MALUED,0105518018,16.028942,120.335073
DOH000000000001199,MALASIN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,POZORRUBIO,010553000,MALASIN,0105530019,16.0927258,120.5265274
DOH000000000001192,MAGALONG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,MABINI,010552300,MAGALONG,0105523013,16.092194,119.910925
DOH000000000001190,MACALONG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,ASINGAN,010550600,MACALONG,0105506014,16.0112626,120.660303
DOH000000000011879,BOLO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN JACINTO,0105534000,BOLO,0105534002,16.120874,120.469929
DOH000000000001187,MAASIN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGALDAN,0105526000,MAASIN,0105526018,16.063091,120.375054
DOH000000000001186,LUMBANG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,CALASIAO,0105517000,LUMBANG,0105517012,15.989937,120.350939
DOH000000000011841,BOLAOEN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN FABIAN,0105533000,BOLAOEN,0105533008,16.189766,120.46488
DOH000000000001183,LOMBOY BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,VILLASIS,010554700,LOMBOY,0105547010,15.913106,120.596223
DOH000000000011827,TOCOK BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN FABIAN,0105533000,TOCOK,0105533025,16.136269,120.415228
DOH000000000001173,LIBSONG EAST BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,LINGAYEN (CAPITAL),0105522000,LIBSONG EAST,0105522017,16.0315176,120.2437821
DOH000000000011727,CARMEN EAST BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,ROSALES,0105531000,CARMEN EAST,0105531009,15.885875,120.605409
DOH000000000011726,TOMANA WEST BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,ROSALES,0105531000,TOMANA WEST,0105531032,15.891835,120.61063
DOH000000000011725,CABALAOANGAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,ROSALES,0105531000,CABALAOANGAN SUR,0105531005,15.872774,120.62906
DOH000000000011722,RABAGO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,ROSALES,0105531000,RABAGO,0105531018,15.850024,120.627456
DOH000000000011721,GUILING BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,ROSALES,0105531000,GUILING,0105531015,15.847302,120.612233
DOH000000000001172,LIBSONG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SANTA MARIA,0105539000,LIBSONG,0105539009,15.94666,120.72255
DOH000000000011719,CARMAY EAST BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,ROSALES,0105531000,CARMAY EAST,0105531035,15.903543,120.636626
DOH000000000011717,SAN PEDRO EAST BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,ROSALES,0105531000,SAN PEDRO EAST,0105531025,15.896602,120.646957
DOH000000000011713,ACOP BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,ROSALES,0105531000,ACOP,0105531001,15.870073,120.649393
DOH000000000011700,SAN LUIS BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,ROSALES,0105531000,SAN LUIS,0105531024,15.83438,120.656815
DOH000000000001163,LEKEP-BUTAO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN FABIAN,0105533000,LEKEP-BUTAO,0105533013,16.103522,120.410284
DOH000000000001161,LEGASPI BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,TAYUG,0105543000,LEGASPI,0105543009,16.043362,120.74072
DOH000000000001160,LAWAK BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,TAYUG,0105543000,LAWAK,0105543008,15.993082,120.746209
DOH000000000011565,BARANGOBONG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,NATIVIDAD,010552900,BARANGOBONG,0105529001,16.0465833,120.7731833
DOH000000000001154,LASIP BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,LINGAYEN (CAPITAL),0105522000,LASIP,0105522016,15.9395176,120.2554821
DOH000000000001153,LAPALO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,SAN MANUEL,0105535000,LAPALO,0105535009,16.0769138,120.631218
DOH000000000001152,LAOAG BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,AGUILAR,010550200,LAOAG,0105502017,15.879282,120.233969
DOH000000000001144,LANGIRAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,BAYAMBANG,010551100,LANGIRAN,0105511034,15.833628,120.400879
DOH000000000011432,CATURAY NORTE BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),010000000,PANGASINAN,010550000,MANGATAREM,010552700,CATURAY NORTE,0105527031,15.7872028,120.360405
DOH000000000001142,LANDAS BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGALDAN,0105526000,LANDAS,0105526017,16.051984,120.42094
DOH000000000011402,BOGTONG CENTRO BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MANGATAREM,0105527000,BOGTONG CENTRO,0105527009,15.7554176,120.3275821
DOH000000000001139,LAMBAYAN BARANGAY HEALTH STATION,Barangay Health Station,Government,REGION I (ILOCOS REGION),0100000000,PANGASINAN,0105500000,MAPANDAN,0105528000,LAMBAYAN,0105528009,16.001221,120.470012
